"BehaviorSpace results (NetLogo 5.3.1)"
"MyNamingGame.nlogo"
"experiment"
"09/02/2016 18:26:08:034 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","centrality","Robots?","[step]","stat_1000_robot_percent","stat_1000_remaining_colors","stat_2500_robot_percent","stat_2500_remaining_colors","stat_5000_robot_percent","stat_5000_remaining_colors","stat_gen_robot_percent"
"1456","""closeness-centrality""","15","1825","79.41176470588235","3","100","1","100","1","100"
"1454","""closeness-centrality""","15","3782","82.3529411764706","4","85.29411764705883","3","100","1","100"
"1453","""closeness-centrality""","15","8732","79.41176470588235","5","85.29411764705883","3","85.29411764705883","2","100"
"1457","""closeness-centrality""","15","6142","70.58823529411765","5","76.47058823529412","4","79.41176470588235","2","100"
"1460","""closeness-centrality""","15","2483","73.52941176470588","6","100","1","100","1","100"
"1459","""closeness-centrality""","15","8108","82.3529411764706","3","79.41176470588235","2","85.29411764705883","2","100"
"1461","""closeness-centrality""","15","3133","73.52941176470588","5","82.3529411764706","2","100","1","100"
"1463","""closeness-centrality""","15","2464","79.41176470588235","4","100","1","100","1","100"
"1462","""closeness-centrality""","15","4087","64.70588235294117","4","88.23529411764706","3","100","1","100"
"1458","""closeness-centrality""","15","20113","64.70588235294117","6","82.3529411764706","4","85.29411764705883","2","100"
"1464","""closeness-centrality""","15","12428","70.58823529411765","7","82.3529411764706","4","85.29411764705883","2","100"
"1466","""closeness-centrality""","15","8764","76.47058823529412","4","85.29411764705883","2","85.29411764705883","2","100"
"1465","""closeness-centrality""","15","13453","76.47058823529412","3","79.41176470588235","2","85.29411764705883","2","100"
"1470","""closeness-centrality""","15","2063","73.52941176470588","5","100","1","100","1","100"
"1471","""closeness-centrality""","15","2837","70.58823529411765","6","97.05882352941177","2","100","1","100"
"1468","""closeness-centrality""","15","10499","76.47058823529412","5","94.11764705882354","3","85.29411764705883","2","100"
"1467","""closeness-centrality""","15","12901","73.52941176470588","6","82.3529411764706","3","85.29411764705883","2","100"
"1473","""closeness-centrality""","15","1828","82.3529411764706","5","100","1","100","1","100"
"1472","""closeness-centrality""","15","2939","61.76470588235294","6","88.23529411764706","2","100","1","100"
"1476","""closeness-centrality""","15","3410","70.58823529411765","6","97.05882352941177","3","100","1","100"
"1475","""closeness-centrality""","15","3831","79.41176470588235","4","82.3529411764706","3","100","1","100"
"1477","""closeness-centrality""","15","2381","70.58823529411765","6","100","1","100","1","100"
"1478","""closeness-centrality""","15","2254","76.47058823529412","5","100","1","100","1","100"
"1479","""closeness-centrality""","15","1360","85.29411764705883","2","100","1","100","1","100"
"1480","""closeness-centrality""","15","3267","76.47058823529412","5","85.29411764705883","2","100","1","100"
"1482","""closeness-centrality""","15","4160","79.41176470588235","4","85.29411764705883","2","100","1","100"
"1481","""closeness-centrality""","15","6226","64.70588235294117","5","82.3529411764706","2","85.29411764705883","2","100"
"1469","""closeness-centrality""","15","23989","82.3529411764706","5","76.47058823529412","5","91.17647058823529","3","100"
"1483","""closeness-centrality""","15","3463","52.94117647058823","7","85.29411764705883","2","100","1","100"
"1486","""closeness-centrality""","15","4450","76.47058823529412","5","85.29411764705883","2","100","1","100"
"1484","""closeness-centrality""","15","9162","55.88235294117647","5","85.29411764705883","2","85.29411764705883","2","100"
"1485","""closeness-centrality""","15","10072","79.41176470588235","3","85.29411764705883","2","85.29411764705883","2","100"
"1487","""closeness-centrality""","15","4414","79.41176470588235","5","88.23529411764706","3","100","1","100"
"1474","""closeness-centrality""","15","28242","82.3529411764706","5","88.23529411764706","3","85.29411764705883","2","100"
"1488","""closeness-centrality""","15","4145","67.6470588235294","5","85.29411764705883","3","100","1","100"
"1491","""closeness-centrality""","15","1368","88.23529411764706","3","100","1","100","1","100"
"1493","""closeness-centrality""","15","3283","67.6470588235294","4","85.29411764705883","3","100","1","100"
"1490","""closeness-centrality""","15","7215","73.52941176470588","4","82.3529411764706","3","82.3529411764706","2","100"
"1494","""closeness-centrality""","15","3453","70.58823529411765","5","79.41176470588235","3","100","1","100"
"1495","""closeness-centrality""","15","2672","82.3529411764706","4","88.23529411764706","2","100","1","100"
"1496","""closeness-centrality""","15","2727","82.3529411764706","2","94.11764705882354","3","100","1","100"
"1497","""closeness-centrality""","15","2316","88.23529411764706","4","100","1","100","1","100"
"1498","""closeness-centrality""","15","2252","76.47058823529412","4","100","1","100","1","100"
"1489","""closeness-centrality""","15","15537","76.47058823529412","6","85.29411764705883","3","88.23529411764706","3","100"
"1499","""closeness-centrality""","15","3618","76.47058823529412","5","85.29411764705883","2","100","1","100"
"1501","""closeness-centrality""","29","997","100","1","100","1","100","1","100"
"1502","""closeness-centrality""","29","1198","100","2","100","1","100","1","100"
"1492","""closeness-centrality""","15","17525","76.47058823529412","4","88.23529411764706","3","94.11764705882354","2","100"
"1500","""closeness-centrality""","15","2697","70.58823529411765","5","97.05882352941177","2","100","1","100"
"1506","""closeness-centrality""","29","779","100","1","100","1","100","1","100"
"1503","""closeness-centrality""","29","1473","94.11764705882354","3","100","1","100","1","100"
"1505","""closeness-centrality""","29","1292","97.05882352941177","2","100","1","100","1","100"
"1504","""closeness-centrality""","29","1985","97.05882352941177","3","100","1","100","1","100"
"1507","""closeness-centrality""","29","855","100","1","100","1","100","1","100"
"1508","""closeness-centrality""","29","874","100","1","100","1","100","1","100"
"1509","""closeness-centrality""","29","1714","97.05882352941177","2","100","1","100","1","100"
"1510","""closeness-centrality""","29","1319","97.05882352941177","2","100","1","100","1","100"
"1512","""closeness-centrality""","29","1479","91.17647058823529","3","100","1","100","1","100"
"1511","""closeness-centrality""","29","1920","97.05882352941177","2","100","1","100","1","100"
"1513","""closeness-centrality""","29","1088","97.05882352941177","2","100","1","100","1","100"
"1514","""closeness-centrality""","29","1408","97.05882352941177","2","100","1","100","1","100"
"1516","""closeness-centrality""","29","1369","97.05882352941177","3","100","1","100","1","100"
"1515","""closeness-centrality""","29","1479","97.05882352941177","3","100","1","100","1","100"
"1519","""closeness-centrality""","29","835","100","1","100","1","100","1","100"
"1521","""closeness-centrality""","29","527","100","1","100","1","100","1","100"
"1517","""closeness-centrality""","29","2628","91.17647058823529","4","100","2","100","1","100"
"1518","""closeness-centrality""","29","2372","94.11764705882354","3","100","1","100","1","100"
"1522","""closeness-centrality""","29","537","100","1","100","1","100","1","100"
"1525","""closeness-centrality""","29","639","100","1","100","1","100","1","100"
"1526","""closeness-centrality""","29","593","100","1","100","1","100","1","100"
"1523","""closeness-centrality""","29","1869","97.05882352941177","3","100","1","100","1","100"
"1528","""closeness-centrality""","29","1175","100","2","100","1","100","1","100"
"1520","""closeness-centrality""","29","4285","97.05882352941177","2","97.05882352941177","2","100","1","100"
"1529","""closeness-centrality""","29","1196","97.05882352941177","2","100","1","100","1","100"
"1524","""closeness-centrality""","29","4095","97.05882352941177","2","97.05882352941177","3","100","1","100"
"1527","""closeness-centrality""","29","3164","97.05882352941177","2","97.05882352941177","2","100","1","100"
"1530","""closeness-centrality""","29","1114","94.11764705882354","3","100","1","100","1","100"
"1531","""closeness-centrality""","29","1026","100","2","100","1","100","1","100"
"1532","""closeness-centrality""","29","2044","97.05882352941177","3","100","1","100","1","100"
"1533","""closeness-centrality""","29","1659","97.05882352941177","3","100","1","100","1","100"
"1534","""closeness-centrality""","29","1677","97.05882352941177","3","100","1","100","1","100"
"1537","""closeness-centrality""","29","901","100","1","100","1","100","1","100"
"1536","""closeness-centrality""","29","1357","97.05882352941177","2","100","1","100","1","100"
"1535","""closeness-centrality""","29","1985","97.05882352941177","2","100","1","100","1","100"
"1541","""closeness-centrality""","29","793","100","1","100","1","100","1","100"
"1538","""closeness-centrality""","29","1501","97.05882352941177","3","100","1","100","1","100"
"1539","""closeness-centrality""","29","1238","94.11764705882354","3","100","1","100","1","100"
"1542","""closeness-centrality""","29","600","100","1","100","1","100","1","100"
"1544","""closeness-centrality""","29","1145","97.05882352941177","3","100","1","100","1","100"
"1540","""closeness-centrality""","29","2215","97.05882352941177","2","100","1","100","1","100"
"1547","""closeness-centrality""","29","768","100","1","100","1","100","1","100"
"1545","""closeness-centrality""","29","1776","97.05882352941177","2","100","1","100","1","100"
"1546","""closeness-centrality""","29","1160","97.05882352941177","3","100","1","100","1","100"
"1543","""closeness-centrality""","29","2139","94.11764705882354","4","100","1","100","1","100"
"1550","""closeness-centrality""","29","537","100","1","100","1","100","1","100"
"1549","""closeness-centrality""","29","778","100","1","100","1","100","1","100"
"1548","""closeness-centrality""","29","1333","97.05882352941177","2","100","1","100","1","100"
"1551","""closeness-centrality""","29","1745","97.05882352941177","2","100","1","100","1","100"
"1553","""closeness-centrality""","29","1522","94.11764705882354","4","100","1","100","1","100"
"1554","""closeness-centrality""","29","1580","88.23529411764706","3","100","1","100","1","100"
"1555","""closeness-centrality""","29","943","100","1","100","1","100","1","100"
"1557","""closeness-centrality""","29","1275","97.05882352941177","3","100","1","100","1","100"
"1556","""closeness-centrality""","29","1719","91.17647058823529","3","100","1","100","1","100"
"1559","""closeness-centrality""","29","952","100","1","100","1","100","1","100"
"1552","""closeness-centrality""","29","4374","91.17647058823529","3","97.05882352941177","2","100","1","100"
"1560","""closeness-centrality""","29","1594","97.05882352941177","2","100","1","100","1","100"
"1561","""closeness-centrality""","29","1178","97.05882352941177","2","100","1","100","1","100"
"1562","""closeness-centrality""","29","1074","97.05882352941177","3","100","1","100","1","100"
"1558","""closeness-centrality""","29","3188","94.11764705882354","3","97.05882352941177","2","100","1","100"
"1564","""closeness-centrality""","29","1135","97.05882352941177","3","100","1","100","1","100"
"1563","""closeness-centrality""","29","1925","97.05882352941177","3","100","1","100","1","100"
"1567","""closeness-centrality""","29","1168","97.05882352941177","2","100","1","100","1","100"
"1565","""closeness-centrality""","29","2058","100","2","100","1","100","1","100"
"1566","""closeness-centrality""","29","1791","97.05882352941177","3","100","1","100","1","100"
"1569","""closeness-centrality""","29","1515","94.11764705882354","4","100","1","100","1","100"
"1568","""closeness-centrality""","29","2136","91.17647058823529","4","100","1","100","1","100"
"1572","""closeness-centrality""","29","757","100","1","100","1","100","1","100"
"1571","""closeness-centrality""","29","1984","94.11764705882354","4","100","1","100","1","100"
"1570","""closeness-centrality""","29","3204","97.05882352941177","2","97.05882352941177","3","100","1","100"
"1575","""closeness-centrality""","29","375","100","1","100","1","100","1","100"
"1574","""closeness-centrality""","29","1976","94.11764705882354","4","100","1","100","1","100"
"1577","""closeness-centrality""","29","657","100","1","100","1","100","1","100"
"1576","""closeness-centrality""","29","1274","97.05882352941177","2","100","1","100","1","100"
"1573","""closeness-centrality""","29","2355","97.05882352941177","3","100","1","100","1","100"
"1578","""closeness-centrality""","29","756","100","1","100","1","100","1","100"
"1580","""closeness-centrality""","29","1269","97.05882352941177","3","100","1","100","1","100"
"1582","""closeness-centrality""","29","1282","97.05882352941177","2","100","1","100","1","100"
"1584","""closeness-centrality""","29","840","100","1","100","1","100","1","100"
"1579","""closeness-centrality""","29","3122","97.05882352941177","3","97.05882352941177","2","100","1","100"
"1583","""closeness-centrality""","29","1836","94.11764705882354","3","100","1","100","1","100"
"1585","""closeness-centrality""","29","1242","97.05882352941177","2","100","1","100","1","100"
"1586","""closeness-centrality""","29","553","100","1","100","1","100","1","100"
"1587","""closeness-centrality""","29","1009","100","2","100","1","100","1","100"
"1589","""closeness-centrality""","29","1009","100","2","100","1","100","1","100"
"1581","""closeness-centrality""","29","5219","94.11764705882354","3","100","2","100","2","100"
"1591","""closeness-centrality""","29","1154","97.05882352941177","2","100","1","100","1","100"
"1590","""closeness-centrality""","29","2028","97.05882352941177","2","100","1","100","1","100"
"1588","""closeness-centrality""","29","2505","94.11764705882354","3","100","2","100","1","100"
"1592","""closeness-centrality""","29","1417","97.05882352941177","3","100","1","100","1","100"
"1594","""closeness-centrality""","29","711","100","1","100","1","100","1","100"
"1595","""closeness-centrality""","29","1083","100","2","100","1","100","1","100"
"1597","""closeness-centrality""","29","556","100","1","100","1","100","1","100"
"1598","""closeness-centrality""","29","642","100","1","100","1","100","1","100"
"1596","""closeness-centrality""","29","1903","97.05882352941177","2","100","1","100","1","100"
"1599","""closeness-centrality""","29","2178","97.05882352941177","3","100","1","100","1","100"
"1600","""closeness-centrality""","29","1973","91.17647058823529","4","100","1","100","1","100"
"1593","""closeness-centrality""","29","4038","91.17647058823529","4","97.05882352941177","2","100","1","100"
